name,timestamp,value,quality
42FC002,5/11/2016 19:00,2019,2
42FC002,5/11/2016 20:00,2017,2
42FC002,5/11/2016 21:00,2016,2
42FC002,5/11/2016 22:00,2022,2
42FC002,5/11/2016 23:00,2018,2
42FC002,5/12/2016,2022,2
42FC002,5/12/2016 1:00,2023,2
42FC002,5/12/2016 2:00,2029,2
42FC002,5/12/2016 3:00,2031,2
42FC002,5/12/2016 4:00,2035,2
42FC002,5/12/2016 5:00,2038,2
42FC002,5/12/2016 6:00,2039,2
42FC002,5/12/2016 7:00,2037,2
42FC002,5/12/2016 8:00,2034,2
42FC002,5/12/2016 9:00,2033,2
42FC002,5/12/2016 10:00,2027,2
42FC002,5/12/2016 11:00,2022,2
42FC002,5/12/2016 12:00,2021,2
42FC002,5/12/2016 13:00,2019,2
42FC002,5/12/2016 14:00,2020,2
42FC002,5/12/2016 15:00,2015,2
42FC002,5/12/2016 16:00,2016,2
42FC002,5/12/2016 17:00,2015,2
42FC002,5/12/2016 18:00,2018,2
42FC002,5/12/2016 19:00,2015,2
42FC002,5/12/2016 20:00,2015,2
42FC002,5/12/2016 21:00,2013,2
42FC002,5/12/2016 22:00,2013,2
42FC002,5/12/2016 23:00,2008,2
42FC002,5/13/2016,2005,2
42FC002,5/13/2016 1:00,2007,2
42FC002,5/13/2016 2:00,2006,2
42FC002,5/13/2016 3:00,2010,2
42FC002,5/13/2016 4:00,2007,2
42FC002,5/13/2016 5:00,2011,2
42FC002,5/13/2016 6:00,2015,2
42FC002,5/13/2016 7:00,2012,2
42FC002,5/13/2016 8:00,2014,2
42FC002,5/13/2016 9:00,2009,2
42FC002,5/13/2016 10:00,2008,2
42FC002,5/13/2016 11:00,2007,2
42FC002,5/13/2016 12:00,2013,2
42FC002,5/13/2016 13:00,2018,2
42FC002,5/13/2016 14:00,2018,2
42FC002,5/13/2016 15:00,2018,2
42FC002,5/13/2016 16:00,2022,2
42FC002,5/13/2016 17:00,2020,2
42FC002,5/13/2016 18:00,2022,2
42FC002,5/13/2016 19:00,2019,2
42FC002,5/13/2016 20:00,2013,2
42FC002,5/13/2016 21:00,2015,2
42FC002,5/13/2016 22:00,2012,2
42FC002,5/13/2016 23:00,2017,2
42FC002,5/14/2016,2021,2
42FC002,5/14/2016 1:00,2024,2
42FC002,5/14/2016 2:00,2023,2
42FC002,5/14/2016 3:00,2021,2
42FC002,5/14/2016 4:00,2025,2
42FC002,5/14/2016 5:00,2020,2
42FC002,5/14/2016 6:00,2017,2
42FC002,5/14/2016 7:00,2017,2
42FC002,5/14/2016 8:00,2014,2
42FC002,5/14/2016 9:00,2011,2
42FC002,5/14/2016 10:00,2010,2
42FC002,5/14/2016 11:00,2015,2
42FC002,5/14/2016 12:00,2016,2
42FC002,5/14/2016 13:00,2022,2
42FC002,5/14/2016 14:00,2024,2
42FC002,5/14/2016 15:00,2026,2
42FC002,5/14/2016 16:00,2026,2
42FC002,5/14/2016 17:00,2029,2
42FC002,5/14/2016 18:00,2031,2
42FC002,5/14/2016 19:00,2031,2
42FC002,5/14/2016 20:00,2033,2
42FC002,5/14/2016 21:00,2031,2
42FC002,5/14/2016 22:00,2034,2
42FC002,5/14/2016 23:00,2033,2
42FC002,5/15/2016,2034,2
42FC002,5/15/2016 1:00,2032,2
42FC002,5/15/2016 2:00,2034,2
42FC002,5/15/2016 3:00,2027,2
42FC002,5/15/2016 4:00,2027,2
42FC002,5/15/2016 5:00,2020,2
42FC002,5/15/2016 6:00,2013,2
42FC002,5/15/2016 7:00,2011,2
42FC002,5/15/2016 8:00,2004,2
42FC002,5/15/2016 9:00,2006,2
42FC002,5/15/2016 10:00,2004,2
42FC002,5/15/2016 11:00,2005,2
42FC002,5/15/2016 12:00,2007,2
42FC002,5/15/2016 13:00,2008,2
42FC002,5/15/2016 14:00,2003,2
42FC002,5/15/2016 15:00,2005,2
42FC002,5/15/2016 16:00,2006,2
42FC002,5/15/2016 17:00,2001,2
42FC002,5/15/2016 18:00,2003,2
42FC002,5/15/2016 19:00,2004,2
42FC002,5/15/2016 20:00,2002,2
42FC002,5/15/2016 21:00,2000,2
42FC002,5/15/2016 22:00,2001,2
42FC002,5/15/2016 23:00,2000,2
42FC003,5/9/2016,0.75892,2
42FC003,5/9/2016 1:00,0.7608173,2
42FC003,5/9/2016 2:00,0.75892,2
42FC003,5/9/2016 3:00,0.76119676,2
42FC003,5/9/2016 4:00,0.76119676,2
42FC003,5/9/2016 5:00,0.76233514,2
42FC003,5/9/2016 6:00,0.76233514,2
42FC003,5/9/2016 7:00,0.7608173,2
42FC003,5/9/2016 8:00,0.76157622,2
42FC003,5/9/2016 9:00,0.7627146,2
42FC003,5/9/2016 10:00,0.76157622,2
42FC003,5/9/2016 11:00,0.76309406,2
42FC003,5/9/2016 12:00,0.76537082,2
42FC003,5/9/2016 13:00,0.76347352,2
42FC003,5/9/2016 14:00,0.76347352,2
42FC003,5/9/2016 15:00,0.76575028,2
42FC003,5/9/2016 16:00,0.76612974,2
42FC003,5/9/2016 17:00,0.76499136,2
42FC003,5/9/2016 18:00,0.76575028,2
42FC003,5/9/2016 19:00,0.76764758,2
42FC003,5/9/2016 20:00,0.76954488,2
42FC003,5/9/2016 21:00,0.76992434,2
42FC003,5/9/2016 22:00,0.76802704,2
42FC003,5/9/2016 23:00,0.76916542,2
42FC003,5/10/2016,0.76726812,2
42FC003,5/10/2016 1:00,0.76726812,2
42FC003,5/10/2016 2:00,0.76954488,2
42FC003,5/10/2016 3:00,0.7684065,2
42FC003,5/10/2016 4:00,0.7684065,2
42FC003,5/10/2016 5:00,0.76992434,2
42FC003,5/10/2016 6:00,0.77068326,2
42FC003,5/10/2016 7:00,0.77106272,2
42FC003,5/10/2016 8:00,0.77144218,2
42FC003,5/10/2016 9:00,0.76916542,2
42FC003,5/10/2016 10:00,0.76764758,2
42FC003,5/10/2016 11:00,0.76612974,2
42FC003,5/10/2016 12:00,0.76764758,2
42FC003,5/10/2016 13:00,0.76612974,2
42FC003,5/10/2016 14:00,0.76688866,2
42FC003,5/10/2016 15:00,0.76802704,2
42FC003,5/10/2016 16:00,0.76764758,2
42FC003,5/10/2016 17:00,0.76575028,2
42FC003,5/10/2016 18:00,0.76612974,2
42FC003,5/10/2016 19:00,0.76499136,2
42FC003,5/10/2016 20:00,0.76385298,2
42FC003,5/10/2016 21:00,0.76309406,2
42FC003,5/10/2016 22:00,0.76423244,2
42FC003,5/10/2016 23:00,0.76423244,2
42FC003,5/11/2016,0.76385298,2
42FC003,5/11/2016 1:00,0.76499136,2
42FC003,5/11/2016 2:00,0.7627146,2
42FC003,5/11/2016 3:00,0.76233514,2
42FC003,5/11/2016 4:00,0.76385298,2
42FC003,5/11/2016 5:00,0.76347352,2
42FC003,5/11/2016 6:00,0.76423244,2
42FC003,5/11/2016 7:00,0.76347352,2
42FC003,5/11/2016 8:00,0.76385298,2
42FC003,5/11/2016 9:00,0.7646119,2
42FC003,5/11/2016 10:00,0.76499136,2
42FC003,5/11/2016 11:00,0.76688866,2
42FC003,5/11/2016 12:00,0.7684065,2
42FC003,5/11/2016 13:00,0.7665092,2
42FC003,5/11/2016 14:00,0.76612974,2
42FC003,5/11/2016 15:00,0.76688866,2
42FC003,5/11/2016 16:00,0.76575028,2
42FC003,5/11/2016 17:00,0.7646119,2
42FC003,5/11/2016 18:00,0.76688866,2
42FC003,5/11/2016 19:00,0.76612974,2
42FC003,5/11/2016 20:00,0.76537082,2
42FC003,5/11/2016 21:00,0.76499136,2
42FC003,5/11/2016 22:00,0.76726812,2
42FC003,5/11/2016 23:00,0.76575028,2
42FC003,5/12/2016,0.76726812,2
42FC003,5/12/2016 1:00,0.76764758,2
42FC003,5/12/2016 2:00,0.76992434,2
42FC003,5/12/2016 3:00,0.77068326,2
42FC003,5/12/2016 4:00,0.7722011,2
42FC003,5/12/2016 5:00,0.77333948,2
42FC003,5/12/2016 6:00,0.77371894,2
42FC003,5/12/2016 7:00,0.77296002,2
42FC003,5/12/2016 8:00,0.77182164,2
42FC003,5/12/2016 9:00,0.77144218,2
42FC003,5/12/2016 10:00,0.76916542,2
42FC003,5/12/2016 11:00,0.76726812,2
42FC003,5/12/2016 12:00,0.76688866,2
42FC003,5/12/2016 13:00,0.76612974,2
42FC003,5/12/2016 14:00,0.7665092,2
42FC003,5/12/2016 15:00,0.7646119,2
42FC003,5/12/2016 16:00,0.76499136,2
42FC003,5/12/2016 17:00,0.7646119,2
42FC003,5/12/2016 18:00,0.76575028,2
42FC003,5/12/2016 19:00,0.7646119,2
42FC003,5/12/2016 20:00,0.7646119,2
42FC003,5/12/2016 21:00,0.76385298,2
42FC003,5/12/2016 22:00,0.76385298,2
42FC003,5/12/2016 23:00,0.76195568,2
42FC003,5/13/2016,0.7608173,2
42FC003,5/13/2016 1:00,0.76157622,2
42FC003,5/13/2016 2:00,0.76119676,2
42FC003,5/13/2016 3:00,0.7627146,2
42FC003,5/13/2016 4:00,0.76157622,2
42FC003,5/13/2016 5:00,0.76309406,2
42FC003,5/13/2016 6:00,0.7646119,2
42FC003,5/13/2016 7:00,0.76347352,2
42FC003,5/13/2016 8:00,0.76423244,2
42FC003,5/13/2016 9:00,0.76233514,2
42FC003,5/13/2016 10:00,0.76195568,2
42FC003,5/13/2016 11:00,0.76157622,2
42FC003,5/13/2016 12:00,0.76385298,2
42FC003,5/13/2016 13:00,0.76575028,2
42FC003,5/13/2016 14:00,0.76575028,2
42FC003,5/13/2016 15:00,0.76575028,2
42FC003,5/13/2016 16:00,0.76726812,2
42FC003,5/13/2016 17:00,0.7665092,2
42FC003,5/13/2016 18:00,0.76726812,2
42FC003,5/13/2016 19:00,0.76612974,2
42FC003,5/13/2016 20:00,0.76385298,2
42FC003,5/13/2016 21:00,0.7646119,2
42FC003,5/13/2016 22:00,0.76347352,2
42FC003,5/13/2016 23:00,0.76537082,2
42FC003,5/14/2016,0.76688866,2
42FC003,5/14/2016 1:00,0.76802704,2
42FC003,5/14/2016 2:00,0.76764758,2
42FC003,5/14/2016 3:00,0.76688866,2
42FC003,5/14/2016 4:00,0.7684065,2
42FC003,5/14/2016 5:00,0.7665092,2
42FC003,5/14/2016 6:00,0.76537082,2
42FC003,5/14/2016 7:00,0.76537082,2
42FC003,5/14/2016 8:00,0.76423244,2
42FC003,5/14/2016 9:00,0.76309406,2
42FC003,5/14/2016 10:00,0.7627146,2
42FC003,5/14/2016 11:00,0.7646119,2
42FC003,5/14/2016 12:00,0.76499136,2
42FC003,5/14/2016 13:00,0.76726812,2
42FC003,5/14/2016 14:00,0.76802704,2
42FC003,5/14/2016 15:00,0.76878596,2
42FC003,5/14/2016 16:00,0.76878596,2
42FC003,5/14/2016 17:00,0.76992434,2
42FC003,5/14/2016 18:00,0.77068326,2
42FC003,5/14/2016 19:00,0.77068326,2
42FC003,5/14/2016 20:00,0.77144218,2
42FC003,5/14/2016 21:00,0.77068326,2
42FC003,5/14/2016 22:00,0.77182164,2
42FC003,5/14/2016 23:00,0.77144218,2
42FC003,5/15/2016,0.77182164,2
42FC003,5/15/2016 1:00,0.77106272,2
42FC003,5/15/2016 2:00,0.77182164,2
42FC003,5/15/2016 3:00,0.76916542,2
42FC003,5/15/2016 4:00,0.76916542,2
42FC003,5/15/2016 5:00,0.7665092,2
42FC003,5/15/2016 6:00,0.76385298,2
42FC003,5/15/2016 7:00,0.76309406,2
42FC003,5/15/2016 8:00,0.76043784,2
42FC003,5/15/2016 9:00,0.76119676,2
42FC003,5/15/2016 10:00,0.76043784,2
42FC003,5/15/2016 11:00,0.7608173,2
42FC003,5/15/2016 12:00,0.76157622,2
42FC003,5/15/2016 13:00,0.76195568,2
42FC003,5/15/2016 14:00,0.76005838,2
42FC003,5/15/2016 15:00,0.7608173,2
42FC003,5/15/2016 16:00,0.76119676,2
42FC003,5/15/2016 17:00,0.75929946,2
42FC003,5/15/2016 18:00,0.76005838,2
42FC003,5/15/2016 19:00,0.76043784,2
42FC003,5/15/2016 20:00,0.75967892,2
42FC003,5/15/2016 21:00,0.75892,2
42FC003,5/15/2016 22:00,0.75929946,2
42FC003,5/15/2016 23:00,0.75892,2
42AI004,5/9/2016,16.9,2
42AI004,5/9/2016 1:00,16.9,2
42AI004,5/9/2016 2:00,16.8,2
42AI004,5/9/2016 3:00,16.8,2
42AI004,5/9/2016 4:00,16.9,2
42AI004,5/9/2016 5:00,16.9,2
42AI004,5/9/2016 6:00,16.9,2
42AI004,5/9/2016 7:00,16.9,2
42AI004,5/9/2016 8:00,17,2
42AI004,5/9/2016 9:00,17,2
42AI004,5/9/2016 10:00,17,2
42AI004,5/9/2016 11:00,17.1,2
42AI004,5/9/2016 12:00,17.1,2
42AI004,5/9/2016 13:00,17.2,2
42AI004,5/9/2016 14:00,17.2,2
42AI004,5/9/2016 15:00,17.1,2
42AI004,5/9/2016 16:00,17.1,2
42AI004,5/9/2016 17:00,17.1,2
42AI004,5/9/2016 18:00,17.1,2
42AI004,5/9/2016 19:00,17.1,2
42AI004,5/9/2016 20:00,17.1,2
42AI004,5/9/2016 21:00,17.1,2
42AI004,5/9/2016 22:00,17.1,2
42AI004,5/9/2016 23:00,17.1,2
42AI004,5/10/2016,17.1,2
42AI004,5/10/2016 1:00,17.2,2
42AI004,5/10/2016 2:00,17.3,2
42AI004,5/10/2016 3:00,17.3,2
42AI004,5/10/2016 4:00,17.3,2
42AI004,5/10/2016 5:00,17.4,2
42AI004,5/10/2016 6:00,17.4,2
42AI004,5/10/2016 7:00,17.4,2
42AI004,5/10/2016 8:00,17.4,2
42AI004,5/10/2016 9:00,17.5,2
42AI004,5/10/2016 10:00,17.6,2
42AI004,5/10/2016 11:00,17.6,2
42AI004,5/10/2016 12:00,17.6,2
42AI004,5/10/2016 13:00,17.6,2
42AI004,5/10/2016 14:00,17.7,2
42AI004,5/10/2016 15:00,17.7,2
42AI004,5/10/2016 16:00,17.7,2
42AI004,5/10/2016 17:00,17.7,2
42AI004,5/10/2016 18:00,17.6,2
42AI004,5/10/2016 19:00,17.6,2
42AI004,5/10/2016 20:00,17.6,2
42AI004,5/10/2016 21:00,17.5,2
42AI004,5/10/2016 22:00,17.6,2
42AI004,5/10/2016 23:00,17.5,2
42AI004,5/11/2016,17.6,2
42AI004,5/11/2016 1:00,17.5,2
42AI004,5/11/2016 2:00,17.5,2
42AI004,5/11/2016 3:00,17.5,2
42AI004,5/11/2016 4:00,17.4,2
42AI004,5/11/2016 5:00,17.3,2
42AI004,5/11/2016 6:00,17.3,2
42AI004,5/11/2016 7:00,17.3,2
42AI004,5/11/2016 8:00,17.2,2
42AI004,5/11/2016 9:00,17.2,2
42AI004,5/11/2016 10:00,17.3,2
42AI004,5/11/2016 11:00,17.4,2
42AI004,5/11/2016 12:00,17.5,2
42AI004,5/11/2016 13:00,17.5,2
42AI004,5/11/2016 14:00,17.4,2
42AI004,5/11/2016 15:00,17.4,2
42AI004,5/11/2016 16:00,17.5,2
42AI004,5/11/2016 17:00,17.5,2
42AI004,5/11/2016 18:00,17.6,2
42AI004,5/11/2016 19:00,17.6,2
42AI004,5/11/2016 20:00,17.5,2
42AI004,5/11/2016 21:00,17.5,2
42AI004,5/11/2016 22:00,17.5,2
42AI004,5/11/2016 23:00,17.5,2
42AI004,5/12/2016,17.5,2
42AI004,5/12/2016 1:00,17.5,2
42AI004,5/12/2016 2:00,17.6,2
42AI004,5/12/2016 3:00,17.6,2
42AI004,5/12/2016 4:00,17.6,2
42AI004,5/12/2016 5:00,17.7,2
42AI004,5/12/2016 6:00,17.7,2
42AI004,5/12/2016 7:00,17.7,2
42AI004,5/12/2016 8:00,17.7,2
42AI004,5/12/2016 9:00,17.8,2
42AI004,5/12/2016 10:00,17.7,2
42AI004,5/12/2016 11:00,17.7,2
42AI004,5/12/2016 12:00,17.7,2
42AI004,5/12/2016 13:00,17.7,2
42AI004,5/12/2016 14:00,17.8,2
42AI004,5/12/2016 15:00,17.9,2
42AI004,5/12/2016 16:00,18,2
42AI004,5/12/2016 17:00,18.1,2
42AI004,5/12/2016 18:00,18.1,2
42AI004,5/12/2016 19:00,18.2,2
42AI004,5/12/2016 20:00,18.1,2
42AI004,5/12/2016 21:00,18.1,2
42AI004,5/12/2016 22:00,18.2,2
42AI004,5/12/2016 23:00,18.3,2
42AI004,5/13/2016,18.3,2
42AI004,5/13/2016 1:00,18.2,2
42AI004,5/13/2016 2:00,18.2,2
42AI004,5/13/2016 3:00,18.1,2
42AI004,5/13/2016 4:00,18.1,2
42AI004,5/13/2016 5:00,18.1,2
42AI004,5/13/2016 6:00,18.1,2
42AI004,5/13/2016 7:00,18.1,2
42AI004,5/13/2016 8:00,18.1,2
42AI004,5/13/2016 9:00,18,2
42AI004,5/13/2016 10:00,18,2
42AI004,5/13/2016 11:00,17.9,2
42AI004,5/13/2016 12:00,17.9,2
42AI004,5/13/2016 13:00,17.9,2
42AI004,5/13/2016 14:00,17.8,2
42AI004,5/13/2016 15:00,17.8,2
42AI004,5/13/2016 16:00,17.7,2
42AI004,5/13/2016 17:00,17.7,2
42AI004,5/13/2016 18:00,17.7,2
42AI004,5/13/2016 19:00,17.7,2
42AI004,5/13/2016 20:00,17.6,2
42AI004,5/13/2016 21:00,17.6,2
42AI004,5/13/2016 22:00,17.6,2
42AI004,5/13/2016 23:00,17.5,2
42AI004,5/14/2016,17.5,2
42AI004,5/14/2016 1:00,17.5,2
42AI004,5/14/2016 2:00,17.5,2
42AI004,5/14/2016 3:00,17.4,2
42AI004,5/14/2016 4:00,17.4,2
42AI004,5/14/2016 5:00,17.5,2
42AI004,5/14/2016 6:00,17.4,2
42AI004,5/14/2016 7:00,17.5,2
42AI004,5/14/2016 8:00,17.4,2
42AI004,5/14/2016 9:00,17.4,2
42AI004,5/14/2016 10:00,17.4,2
42AI004,5/14/2016 11:00,17.4,2
42AI004,5/14/2016 12:00,17.4,2
42AI004,5/14/2016 13:00,17.4,2
42AI004,5/14/2016 14:00,17.5,2
42AI004,5/14/2016 15:00,17.5,2
